id,predicted_pages
13828,"['臺北市大同區日新國民小學', '臺南市南區日新國民小學', '臺中市烏日區烏日國民小學', '新北市新店區北新國民小學', '新北市蘆洲區成功國民小學', '新北市蘆洲區蘆洲國民小學', '新北市新莊區民安國民小學', '新北市新店區直潭國民小學', '臺北市萬華區新和國民小學', '新北市新店區雙城國民小學']"
1433,"['張谷英村', '張谷英', '1996年', '村莊']"
6428,"['黎巴嫩', '西亞', '北非', '阿拉伯語', '語言', '什葉派', '信仰']"
13895,"['以你的心詮釋我的愛', '你', '心', '我的愛_(1986年電影)', '我的愛_我的夢_我的家', '我', '愛', '愛_am_BEST', '泰國', '電視劇']"
9618,"['空軍', '陸軍']"
815,"['弗拉基米爾·普京', '弗拉基米爾·普京的公衆形象', '弗拉基米爾·普京的政治生涯', '弗拉基米爾·普京的會議桌', '弗拉基米爾·普京關於克里米亞的講話', '弗拉基米爾·普京推行的外交政策', '弗拉基米爾·奧列戈維奇·波塔寧', '2008年', '總統', '總理']"
7561,"['飄然臺', '白玉', '黃初平', '藝術品']"
4443,"['鐒', '元素週期表', '電子', '同系物', '物', '位置', '波動性']"
6830,"['梁武帝', '政變', '梁_(南朝)', '宗教', '國庫']"
13673,['研究所']
10724,"['李天命', '天命_(後金)', '21世紀', '香港中文大學', '哲學系', '講師_(消歧義)']"
13563,"['臺南市永康區五王國民小學', '永康區', '五王', '王', '臺北']"
2735,"['美國曆史', '美國', '蓋茲堡演說', '美國總統', '總統', '亞伯拉罕·林肯總統圖書館和博物館', '亞伯拉罕·林肯', '亞伯拉罕·林肯號航空母艦', '亞伯拉罕·林肯雕像_(林肯紀念堂)', '羅伯特·託德·林肯']"
6818,"['突觸', '神經遞質', '自體受體', '受體_(生物化學)', '神經元', '細胞']"
7351,"['恐龍', '敏迷龍屬', '龍', '屬']"
1933,"['歐洲野牛', '野牛', '歐洲', '白俄羅斯', '動物', '天敵_(電視劇)', '狼']"
14392,"['劉旭_(1960年4月)', '人', '中華人民共和國', '代表']"
13292,"['于化虎', '地雷', '地雷戰', '電影', '主人公', '原型_(工程)']"
4111,"['奧迪', '總部', '歐洲', '豪華汽車', '汽車', '超級跑車', '跑車', '重機']"
2350,"['硫酸', '濃度', '水']"
4621,"['死者能舞', '1990年']"
9519,"['古埃及', '古埃及數學', '埃及', '數學家', '尼羅河', '三角函數', '函數', '概念']"
9708,"['國家銀行', '加拿大', '商業銀行', '銀行']"
9737,"['金朝', '北宋', '中國', '南宋', '正統']"
3149,"['2006年11月', '水星凌日', '凌日', '凌_(天體)']"
1497,"['伊斯蘭教法', '法律', '人民', '行爲']"
14163,"['2016年馬其頓議會選舉', '馬其頓', '2016年', '議會', '選舉', '4月24日', '12月11日']"
10666,"['數學', '數學領域', '計算理論', '理論', '計算', '研究', '圖靈機']"
3396,"['湯姆·克魯斯', '湯姆·班克斯', '湯姆·漢克斯', '收入']"
8282,"['索爾維會議', '布魯塞爾', '1927年', '年', '索爾·勒維特', '會議', '人', '諾貝爾獎']"
10523,"['新興宗教', '全球', '宗教', '非洲', '亞洲']"
12953,"['2011年', '美國', '男性', '制度']"
11143,"['契兄弟_(同性戀)', '同性戀', '男同性戀']"
8343,['八片魔板']
508,"['鐒', '美國', '物理學家', '歐內斯特·勞倫斯', '歐內斯特·沃爾頓', '勞倫斯', '珍妮佛·勞倫斯', '勞倫斯·薩默斯', '勞倫斯·奧利維爾', '勞倫斯·費許朋']"
14278,"['廣東省', '東南大學', '東南', '1902年', '教育部', '大學']"
10922,"['李元祥', '人', '興趣', '金寶', '米高·金寶', '娜奧美·金寶']"
4418,"['司馬光', '資治通鑑', '歷史', '中國歷史', '中國', '編年體', '司馬孚', '西晉']"
12030,"['大窩文昌宮', '四川省']"
10016,"['分子', '解剖學', '進步_(雜誌)', '界', '生物', '類別', '類_(計算機科學)']"
10854,"['臺北市立懷生國民中學', '臺北', '忠孝東路_(臺北市)', '忠孝復興站', '臺北捷運']"
12645,"['東南', '東南部_(越南)', '邑樂町', '人口', '人']"
9706,"['加拿大', '商業銀行', 'NBC', '銀行', '金融機構', '金融']"
6379,"['肌醇', '磷酸', '大豆', '人']"
9844,"['西倉鴞', '哺乳動物']"
11458,"['倫敦大學', '倫敦大學學院', '學院', '公會_(電子遊戲)', '英國', '金三角名校', '金三角_(消歧義)', '名校_(電視劇)']"
10280,"['劉玉玲', '1968年', '臺灣裔', '美國', '演員', '霹靂嬌娃', '比爾', '比爾·蓋茨', '比爾·坎登', '芝加哥']"
10347,"['蒂芬妮歌舞團', '演員', '春武里府', '變性']"
9328,"['民主派_(香港)', '民主黨_(香港)', '政黨', '香港', '羅健熙']"
5545,"['溼地', '性格', '蒼鷺', '鳥', '鷺屬', '科', '模式種']"
6234,"['土衛六大氣層', '土衛六', '大氣層', '甲烷', '科學家']"
12195,"['類型', '糖果', '人體', '研究', '解剖學']"
6201,"['1989年', '元智大學', '桃園市']"
8353,"['侯孝賢', '傳奇_(小說)', '電影', '金馬獎', '劇情片']"
9658,"['秦始皇', '皇帝', '中央集權', '漢朝']"
9856,"['小學', '安定國小', '安定區_(臺灣)', '安定_(大字)']"
11003,"['臺灣鐵道飯店', '臺灣', '臺灣日治時期', '臺南市', '臺北大空襲', '臺北', '大', '空襲']"
4635,"['民國', '占星術', '天體', '訊息', '占卜']"
2359,"['三苗', '苗', '大河', '戰國_(漫畫)', '部落', '鄱陽湖', '洞庭湖', '觀點', '河南省']"
11546,"['2014年冬季奧林匹克運動會', '奧林匹克運動會韓國代表團', '2014年冬季奧林匹克運動會韓國代表團', '運動員']"
7230,"['1928年', '臺灣']"
10187,"['蔡元培', '元培', '民族', '中國', '先驅', '進士', '管道', '科舉']"
13228,"['中華職業籃球聯盟', '球員']"
13184,"['豆豆先生_(動畫)', '豆豆', '女朋友', '女朋友_and_女朋友', '女朋友·男朋友', '朋友', '愛瑪_(小說)', '愛瑪·博尼諾', '愛瑪·迪·可力', '頭髮']"
11254,"['曹江_(清朝)', '陳策_(成化丁未進士)', '清朝', '政治人物', '1741年']"
11198,"['瑞典', '女王', '克里斯蒂娜', '克里斯蒂娜·英格斯多塔', '克里斯蒂娜·費爾南德斯·德基什內爾', '兩西西里的特雷莎·克里斯蒂娜', '克里斯蒂娜·科赫', '克里斯蒂娜·加文霍爾特', '1600年代', '1600年']"
9558,"['性工作者', '性工作者2：我不賣身·我賣子宮', '我', '性工作者2：我不賣身·我賣子宮', '性工作者2：我不賣身·我賣子宮', '子宮', '性工作者2：我不賣身·我賣子宮', '香港', '香港電影', '電影']"
10207,"['中華民國駐臺北總領事館', '中華民國', '臺北', '地址']"
13499,"['講客廣播電臺', '蔡英文', '中華民國總統', '中華民國', '總統']"
14160,"['2016年馬其頓議會選舉', '馬其頓', '2016年', '議會', '選舉', '4月24日', '12月11日']"
13575,"['成龍', '香港', '小學', '性格', '力', '父親', '一年級', '一年級·畢業季', '一年級·大學季']"
11687,"['倉吉市', '鳥取縣', '鐵路']"
10500,"['金門炮戰', '臺灣海峽危機', '臺灣海峽', '危機', '臺灣', '海峽', '海']"
3007,"['黃帝', '三苗', '禹', '堯', '傳說_(2010年電視劇)', '中國', '時代', '長江']"
10504,"['臺北市私立滬江高級中學', '文山區', '臺北市', '中學', '景美溪', '景美夜市', '夜市', '世新大學']"
11990,"['臺南市立大成國民中學', '1946年', '臺南市', '西門路_(臺南市)', '南區_(臺南市)']"
13280,"['大佩爾國家公園', '荷蘭', '鳥']"
11135,"['張伯苓', '嚴修', '南開大學', '中國', '近代', '教育家', '天津市']"
12796,"['馬六甲海峽', '馬六甲_(消歧義)', '馬來半島', '蘇門答臘', '馬來', '海峽', '西風帶']"
11137,"['張伯苓', '南開大學', '天津市', '法國', '近代', '教育家', '嚴修']"
10362,"['使徒信經', '信仰', '信經', '使徒_(基督教)', '經']"
11438,"['香港國際機場', '東亞', '東南亞', '機場', '全球']"
2185,"['水力帝國', '帝國', '水資源', '人口', '貧富差距']"
163,"['颱風', '鋒_(氣象)']"
1840,"['XBRL', '語言']"
12754,"['低氣壓', '西南季風', '季風', '雨', '臺灣', '八八水災']"
4241,"['印度佛教', '佛教', '印度', '上座部', '大衆部', '教派分裂', '根本分裂', '教派']"
9828,"['首日封', '世界', '北美洲']"
2924,"['宋史', '宋', '史', '丞相', '元朝', '二十四史', '中國']"
5381,"['金朝', '皇帝', '國家', '金', '馬丁·路德·金', '國號']"
9744,"['東角中心', '東角', '醫事人員', '患者']"
12748,"['路易斯·阿姆斯特朗體育場', '網球', '美國網球公開賽', '紐約', '路易斯·阿姆斯特朗體育場', '爵士樂', '路易斯·阿姆斯特朗體育場', '美國', '路易斯·阿姆斯特朗體育場', '球場']"
10741,"['多明尼加', '領土', '大西洋', '加勒比海', '海', '船']"
9264,"['香港科技大學', '科技大學', '研究', '學術', '西貢區', '西貢', '新界', '區', '南部']"
8927,"['固安公主', '唐玄宗', '老公']"
2374,"['朱塞佩·威爾第', '朱塞佩·西諾波利', '朱塞佩·加里波第', '朱塞佩·馬志尼', '處女作', '喜劇', '王']"
14166,"['2016年馬其頓議會選舉', '馬其頓', '2016年', '議會', '選舉', '批評', '4月24日', '12月11日']"
13910,"['音色', '音', '聲音', '評論家']"
12092,"['詹姆斯·艾布拉姆·加菲爾德', '詹姆斯·A·加菲爾德遇刺案', '加菲爾德', '盧克麗霞·加菲爾德', '傑西·詹姆斯', '東北', '家庭', '法律', '律師', '流氓·律師']"
2505,"['方言學', '地區', '特徵']"
12203,"['氫彈', '氫', '核', '能量']"
4266,"['祕魯', '總統制', '總統', '市政廳_(諾維奇)', '法院']"
10298,"['羅倫_(足球運動員)', '英格蘭足總盃', '冠軍', '喀麥隆']"
376,"['許世友', '紅軍', '方面軍']"
1001,"['馬丁·路德·金', '馬丁·路德·金恩遇刺案', '馬丁·路德·金紀念日', '馬丁·路德', '馬丁·路德·金國家歷史遺址', '馬丁·路德·金博士廣場站', '路德', '奧古斯特·德·馬爾蒙', '邦·阿德里安·讓諾·德·蒙塞', '浸禮宗']"
7160,"['安德魯·勞埃德·韋伯', '約瑟的神奇彩衣', '約瑟_(舊約聖經)', '約瑟·斯密', '音樂劇']"
1191,"['歐洲民族', '歐洲', '民族國家', '民族', '國家', '語言', '人']"
13382,"['國定古蹟', '古蹟']"
11350,"['臺灣', '地名', '營盤_(新北市)', '地區']"
2646,"['木衛二十四', '伊俄卡斯忒', '俄狄浦斯', '希臘神話', '希臘', '神話', '母親', '妻子']"
3123,"['哈比人歷險記', '哈比人', '故事', '征途', '片段', '章節', '生物', '形式']"
6740,"['斯洛伐克', '塞內奇區', '1996年', '面積']"
9536,"['阿爾弗雷德·諾貝爾', '諾貝爾獎', '驕傲', '遺囑', '財產', '基金']"
6354,"['張谷英村', '嘉靖', '張谷英', '中國', '江南', '佈局_(圍棋)', '地形', '排水']"
13928,"['啓示錄_(鄧紫棋專輯)', '新約聖經', '聖經', '作品', '若望·若瑟·奧梅拉']"
11248,"['秦漢', '太上老君內觀經', '太上老君', '清靜', '經', '人', '隋唐', '道教']"
1883,['教育']
10490,"['哈佛大學', '學生', '學會', '活動', '校友', '美國總統', '總統', '美國', '國', '領袖']"
8882,"['臺南市立安平水產專修學校', '臺南市', '日治時期', '學校']"
12841,"['機殼改裝', '數學']"
9957,"['機構', '希臘', '臺北', '駐希臘臺北代表處', '領事', '功能']"
2092,"['美國總統', '總統', '美國', '吉米·卡特', '吉米·卡特圖書館暨博物館', '羅莎琳·卡特', '2002年', '諾貝爾獎']"
8344,['魔法']
4492,"['法律邏輯學', '悖論', '羅馬', '時代', '阿提卡']"
12882,"['斯賓塞·巴卡斯', '斯賓塞', '斯賓塞·珀西瓦爾']"
8008,"['臺中市私立曉明女子高級中學', '臺中市', '中學', '氣氛']"
6411,"['納米比亞', '高度', '安德烈·高度']"
2404,"['博古', '臺灣團結聯盟', '臺灣', '莫斯科']"
8113,"['輿論', '自由']"
12586,"['秦國', '周平王', '伯爵', '襄公', '君主', '秦莊公', '莊公']"
12139,"['趙憬', '中國', '人']"
12517,"['臺灣日治時期', '臺灣', '日治時期', '新富町_(臺中市)', '臺中市_(州轄市)', '臺中州', '三民路']"
10066,"['茶花女_(歌劇)', '朱塞佩·威爾第', '歌劇', '朱塞佩·威爾第', '朱塞佩·威爾第', '威爾·史密斯', '小仲馬', '仲馬', '小說']"
3812,"['客輪', '船', '遊輪', '乘客', '渡輪']"
9896,"['劉燁_(演員)', '陸毅', '陳坤', '黃曉明', '鄧超', '演員', '中國', '2006年', '年']"
14296,"['臺北城內', '臺北城', '臺北', '內部', '區_(臺灣日治時期前中期)', '曹公圳', '1990年', '地區', '中正區']"
2233,"['披頭四樂隊', '史', '樂團', '搖滾樂', '人', '英國']"
4415,"['司馬光', '編年體', '司馬孚', '西晉']"
5198,"['天佑國王', '愛國歌曲', '美國', '歌曲']"
11445,"['鎖麟囊', '1940年', '電影']"
10697,"['寒溪神社遺蹟', '遺蹟', '位置']"
14155,"['克羅地亞', '諾夫斯卡', '錫薩克莫斯拉維納縣', '錫薩克', '城市']"
5977,"['果實', '胚珠', '種子']"
9449,"['起點', '列寧大街_(聖彼得堡)', '聖彼得堡', '距離']"
10774,"['何姓', '百家姓', '姓', '長江流域', '長江', '流域', '東南', '區', '省']"
12386,"['蟲', '植物']"
9674,"['黃埔軍校舊址', '黃埔區', '黃埔_(雜誌)', '廣東省_(中華民國)']"
11324,"['上呼吸道感染', '細菌', '真菌', '病毒', '呼吸道感染']"
11686,"['倉吉市', '鳥取縣', '市長', '木星']"
14280,"['南奧蘭治', '奧蘭治_(新南威爾斯州)', '2010年', '年', '人']"
1208,"['歐洲民族', '歐洲', '民族國家', '民族', '國家', '語言', '人']"
12229,"['維克多·雨果', '維克多·雨果', '雨果·史特蘭奇', '雨果·根斯巴克', '雨果·馬拉多納', '國家元首']"
6048,"['英國授勳及嘉獎制度', '英國', '個體', '榮譽', '服務', '成就_(電子遊戲)']"
11177,"['恆星', '恆星日', '地球', '點', '天', '自轉週期']"
11913,"['和尚原之戰', '南宋', '和尚']"
13788,"['勸修寺', '藤原氏', '投資者', '醍醐天皇']"
10611,"['釣魚臺列嶼', '釣魚臺', '東海', '太平洋', '島嶼', '主權', '中日關係', '中日']"
10793,"['臺灣中小企業銀行', '臺灣', '中小企業銀行', '銀行', '1998年']"
7315,"['陽明山_(消歧義)', '南投縣', '酒', '茶']"
7853,"['1940年代', '年代', '學校', '英國', '手語']"
4145,"['人民', '卡拉卡爾帕克斯坦共和國', '斯坦']"
3616,"['羅榮桓', '中華人民共和國元帥', '元帥', '軍銜', '中華人民共和國']"
5250,"['袖章', '黑紗', '華人地區', '華人']"
11570,"['區', '層級']"
13653,"['倫敦市長', '2016年倫敦市長選舉', '選舉保證金', '倫敦市', '2016年', '倫敦', '人', '保證金']"
13199,"['土壤', '赤水村_(臺灣)', '雨水', '赤水_(臺灣)']"
9757,"['臺北市中正區東門國民小學', '中正區_(臺北市)', '明治', '小學']"
12598,"['索洛基亞河', '北歐', '河流', '西布格河']"
2343,"['汕頭大學', '汕頭市', '中華人民共和國', '全球', '百貨公司', '大學']"
10830,"['仡佬族', '少數民族', '亞洲']"
10730,"['乙炔', '科學']"
12306,"['苗族蒙人', '苗族', '蒙人', '越南', '民族']"
13625,"['2015年美國網球公開賽女子單打比賽', '2015年', '美國網球公開賽', '弗拉維婭·佩內塔', '2015年美國網球公開賽']"
11308,"['大公書信', '新約書信', '書信_(文體)', '新約']"
2866,"['計算機科學', '實踐', '理論', '成果', '總合_(東京事變專輯)']"
7336,"['馬克·吐溫', '馬克·吐溫國家森林', '作家', '馬克·吐溫國家森林', '馬克·吐溫微風號列車', '紐約']"
9766,"['超級英雄', '英雄', '超人', 'DC漫畫', 'DC', 'DC_超級英雄_Online', '漫畫', '數學家', '父親', '地球']"
3891,"['鄱陽湖', '中國', '淡水', '江西省']"
5854,"['亞洲', '南部', '國家']"
534,"['虛擬現實', '遙距教育', '獅子會中學', '國務院參事室', '學校旅行', '澳門聖保祿學校', '虛擬經濟 (遊戲)', '香港恒生大學', '香港四邑商工總會陳南昌紀念中學', '國立臺灣大學生物資源暨農學院附設農業試驗場']"
8394,"['木衛十五', '希臘神話', '神話', '希臘', '阿德剌斯忒亞', '忒亞']"
5139,"['中華人民共和國紡織工業部', '中國', '中華人民共和國', '北京市', '1970年', '輕工業', '二輕工業', '1978年', '年']"
970,"['吸血鬼', '親屬', '居所']"
12080,"['維塞區', '祕魯', '區', '人口密度', '人']"
5547,"['蒼鷺', '鷺屬', '生物分類學', '分類學']"
10442,"['千歲町', '臺灣日治時期', '臺北市_(省轄市)', '臺灣', '日治時期']"
3719,"['蜘蛛俠百戰曱甴精', '蜘蛛', '蟑螂', '菲律賓', '電影', '蜘蛛俠_(2018年遊戲)', '精', '主角_(小說)']"
12465,"['臺南市', '歷史', '臺南市歷史', '稻', '左鎮人', '文化', '西拉雅族']"
2154,"['英國', '物理學家', '詹姆斯·克拉克·麥克斯韋', '詹姆斯·查德威克', '詹姆斯·杜威·沃森', '馬克士威_(單位)', '馬克士威方程組', '方程組', '方程']"
